Cycles,Sensor 0,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12,Sensor 13,Sensor 14,Sensor 15
192.40625,113.57739186046672,115.84353189390885,116.53766369532099,125.96124862715229,103.45480160201447,63.94647543610483,67.32414464586682,117.23744341146963,76.24090449617356,62.75038263472905,72.99420796886314,88.45640229699002,96.48916488570883,97.62729539869073,92.74216872534365,95.3799295192693
196.5,122.05665155491118,124.43679031057553,125.49732780643205,135.74254640493,109.31754646312555,69.30146257499374,72.78914147920015,122.82098310591405,80.98085580172912,66.50584188472904,77.53035691330757,93.3335031025456,101.87538824681992,102.57629837091295,97.3784692808992,100.08657499149155
200.59375,128.50737249095235,130.9934841005739,132.38332047026435,143.2696227548247,112.81733085644652,73.8546723273838,77.43068129887469,125.52577903366046,84.38169321158566,69.1549622088828,80.89433111241406,96.49436188432632,105.36959216475141,105.47804453153151,100.10662645757495,102.79302051761445
204.6875,136.95258343401517,139.52041911774228,141.22453744755586,152.838040277105,118.55895200406337,79.07180168239425,82.77458571434084,131.06344000033454,89.15466797890639,72.8700230905254,85.37616289468089,101.2911066499495,110.60735251498558,110.37802597467532,104.75703039209603,107.65714134007447
208.78125,143.99137632290405,146.60273781218672,148.63624344755584,160.88637397154943,122.67290144850782,83.74680643239425,87.51150729767419,134.52706383366788,92.91682647890639,75.75488250719206,88.961487755792,104.82970562217174,114.44452943165224,113.7675280024531,107.97255744765161,110.98242156229671
212.875,151.75050864012874,154.42521081722535,156.8014968404061,169.68435882868567,127.6252334071649,88.69039177171014,92.54950678987706,139.08705581817392,97.16371280086875,79.06865436376503,93.00394037880606,109.05291600867163,119.09231718302381,117.97948013533994,111.88964651515982,114.97953630870677
216.96875,159.57979299880432,162.3391205602789,165.07126821919758,178.6004367262003,132.59445364898778,93.76871516402028,97.74424122802859,143.64044569371308,101.41518685460372,82.3744775810738,97.06636234772557,113.23720705783096,123.80218650570372,122.21104428560344,115.85505121087508,118.96603510244745
221.0625,166.78848997930575,169.64006092595517,172.73354459555168,186.87133442791804,136.88538525174232,98.61289183563896,102.68636938394006,147.34605128215316,105.30719394196059,85.34205792756096,100.7873177491493,116.96499451132833,127.98109750268607,125.84821203939487,119.22420091599733,122.32187859076379
225.15625,172.41458964945429,175.28144972315417,178.69899446803694,193.2837617438419,140.39883255497662,102.18888703031553,106.25067052004343,150.4415509735026,108.41151497082161,87.67208168537589,103.64347444343899,119.91838518952393,131.3126100209467,128.85727013866753,122.04249422302303,125.19856478907701
229.25,172.4180688573957,175.34244294987658,178.74482138290512,193.36054573739122,140.429416400068,102.48648805092526,106.71031960228942,150.4521948016185,108.46847992055115,87.81613054447203,103.91474870859537,120.05065659470456,131.48605802162572,128.88290825717155,122.10260799002742,125.29003080648454
233.34375,172.51549765250556,175.48807503823932,178.8107751162694,193.4995286625692,140.56330312902185,102.817720733686,107.19297270179422,150.67119836560798,108.67924721767278,87.99797105956024,104.19108312038738,120.25800221084505,131.60383184660253,128.9182308338506,122.18991492704382,125.35944256066279
237.4375,173.90851281917222,176.83971917712822,180.08473478293607,194.90912207923586,142.06331910124408,103.54741676146378,108.07488064623867,152.59853450449688,109.64227538433947,88.84032144844912,105.16631545372071,121.44322559973394,132.88212292993586,130.19874052829502,123.4070993159327,126.6048970884406
241.53125,175.08990792191221,178.0331438358833,181.3416772160567,196.21703772380104,143.4237635167874,103.74132698137288,108.25922872130099,154.3208944216259,110.34262897171284,89.38258652595742,105.6578256867472,122.36360061296706,133.9204815881817,131.47235777487867,124.60808745781651,127.96223807201298
